Date,AD,AE,AF,AG,AI,AL,AM,AO,AR,AS,AT,AU,AW,AZ,BA,BAT,BB,BD,BE,BF,BG,BH,BI,BJ,BL,BM,BN,BO,BQ,BR,BS,BT,BW,BY,BZ,CA,CD,CF,CG,CH,CI,CL,CM,CN,CO,CR,CU,CV,CW,CY,CZ,DE,DJ,DK,DM,DO,DZ,EC,EE,EG,EH,ER,ES,ET,FI,FJ,FK,FM,FR,GA,GB,GD,GE,GF,GG,GH,GI,GM,GN,GP,GQ,GR,GS,GT,GW,GY,HK,HN,HR,HT,HU,ID,IE,IL,IM,IN,IO,IQ,IR,IS,IT,JE,JM,JO,JP,KE,KG,KH,KI,KM,KN,KP,KR,KW,KY,KZ,LA,LB,LC,LI,LK,LR,LS,LT,LU,LV,LY,MA,MC,MD,ME,MF,MG,MH,MK,ML,MM,MN,MO,MQ,MR,MS,MT,MU,MV,MW,MX,MY,MZ,NA,NC,NE,NG,NI,NL,NO,NP,NR,NZ,OM,PA,PE,PF,PG,PH,PK,PL,PM,PN,PS,PT,PW,PY,QA,RE,RO,RS,RU,RW,SA,SB,SC,SD,SE,SG,SH,SI,SK,SL,SM,SN,SO,SR,SS,ST,SV,SX,SY,SZ,TC,TD,TG,TH,TJ,TL,TM,TN,TO,TR,TT,TV,TW,TZ,UA,UG,US,UY,UZ,VA,VC,VE,VG,VN,VU,WF,WS,XK,YE,YT,ZA,ZM,ZW
2019-03-25T20:19:42.524Z,42,2380,22,22,15,20,7,9,152,4,2587,17254,5,13,20,13,68,22,4726,5,501,144,5,4,17,395,53,22,6,399,39,4,39,8,19,10054,10,2,2,5937,7,144,5,493,138,43,12,5,6,1313,915,19079,1,2647,4,17,12,50,108,156,21,2,23593,33,1195,19,28,4,41449,12,5368200,16,24,38,998,43,4336,14,4,13,1,1607,7,21,3,11,2904,9,101,2,437,219,8908,380,1139,366,7,22,19,122,5435,1341,50,73,1359,253,5,79,3,1,19,31,211,69,186,22,29,99,29,8,84,4,4,74,1574,79,10,52,138,9,11,15,12,3,16,4,47,15,26,11,2,15,884,71,11,54,301,472,21,22,18,4,79,12,9197,1670,31,3,6447,154,29,106,16,8,211,69,905,6,3,24,2566,2,6,332,42,296,53,156,34,171,5,19,20,3654,2062,18,107,176,10,9,18,7,4,12,7,8,22,9,14,53,3,15,981,8,13,9,31,9,346,86,104,182,81,98,99,22622,195,119,66,11,47,84,290,77,22,6,13,11,4,2077,51,86
2019-03-25T20:24:39.183Z,42,2381,22,22,15,20,7,9,152,4,2587,17265,5,13,20,13,68,22,4726,5,501,144,5,4,17,396,53,22,6,399,39,4,39,8,19,10058,10,2,2,5940,7,144,5,493,138,43,12,5,6,1316,915,19086,1,2647,4,17,12,50,108,156,21,2,23598,33,1195,19,28,4,41464,12,5369732,16,24,38,998,43,4337,14,4,13,1,1608,7,21,3,11,2904,9,101,2,437,219,8913,380,1139,366,7,23,19,122,5435,1343,50,73,1359,253,5,79,3,1,19,31,211,69,186,22,29,99,29,8,84,4,4,74,1575,79,10,52,138,9,11,15,12,3,16,4,47,15,26,11,2,15,884,72,11,54,302,472,21,22,18,4,79,12,9199,1670,31,3,6450,154,29,106,16,8,211,69,905,6,3,24,2566,2,6,332,42,296,53,156,34,171,5,19,20,3655,2062,18,107,176,10,9,18,7,4,12,7,8,22,9,14,53,3,15,981,8,13,9,31,9,346,86,104,182,81,98,99,22629,195,120,66,11,47,84,290,77,22,6,13,11,4,2078,51,86
2019-03-25T20:29:50.951Z,42,2381,22,22,15,20,7,9,152,4,2587,17276,5,13,20,13,68,22,4730,5,501,144,5,4,17,396,53,22,6,399,39,4,39,8,19,10063,10,2,2,5945,7,144,5,493,138,43,12,5,6,1316,916,19097,1,2649,4,17,12,50,108,156,21,2,23606,33,1195,19,28,4,41489,12,5371799,16,24,38,998,43,4337,14,4,13,1,1608,7,21,3,11,2904,9,101,2,437,219,8915,380,1139,366,7,23,19,122,5435,1343,50,73,1359,253,5,79,3,1,19,31,211,69,186,22,29,99,29,8,84,4,4,74,1575,79,10,52,138,9,11,15,12,3,16,4,47,15,26,11,2,15,884,72,11,54,302,472,21,22,18,4,79,12,9201,1672,31,3,6454,154,29,106,16,8,211,69,905,6,3,24,2566,2,6,332,42,296,53,156,34,171,5,19,20,3658,2062,18,107,176,10,9,18,7,4,12,7,8,22,9,14,53,3,15,981,8,13,9,31,9,346,86,104,182,81,98,99,22642,195,120,66,11,47,84,290,77,22,6,13,11,4,2079,51,86
2019-03-25T20:34:32.383Z,42,2382,22,22,15,20,7,9,152,4,2588,17277,5,13,20,13,68,22,4732,5,501,144,5,4,17,396,53,22,6,399,39,4,39,8,19,10065,10,2,2,5945,7,144,5,493,138,43,12,5,6,1317,916,19103,1,2649,4,17,12,50,108,156,21,2,23609,33,1195,19,28,4,41498,12,5372837,16,24,38,999,43,4337,14,4,13,1,1609,7,21,3,11,2904,9,101,2,437,219,8915,380,1139,366,7,23,19,122,5437,1344,50,73,1359,253,5,79,3,1,19,31,211,69,186,22,29,99,29,8,84,4,4,74,1576,79,10,52,138,9,11,15,12,3,16,4,47,15,26,11,2,15,884,72,11,54,302,472,21,22,18,4,79,12,9204,1673,31,3,6454,154,29,106,16,8,211,69,905,6,3,24,2566,2,6,332,42,296,53,156,34,171,5,19,20,3658,2062,19,107,176,10,9,18,7,4,12,7,8,22,9,14,53,3,15,981,8,13,9,31,9,346,86,104,182,81,99,99,22649,195,120,66,11,47,84,290,77,22,6,14,11,4,2079,51,86
2019-03-25T20:39:42.125Z,42,2382,22,22,15,20,7,9,152,4,2588,17277,5,13,20,13,68,22,4732,5,501,144,5,4,17,396,53,22,6,399,39,4,39,8,19,10065,10,2,2,5945,7,144,5,493,138,43,12,5,6,1317,916,19103,1,2649,4,17,12,50,108,156,21,2,23609,33,1195,19,28,4,41498,12,5372837,16,24,38,999,43,4337,14,4,13,1,1609,7,21,3,11,2904,9,101,2,437,219,8915,380,1139,366,7,23,19,122,5437,1344,50,73,1359,253,5,79,3,1,19,31,211,69,186,22,29,99,29,8,84,4,4,74,1576,79,10,52,138,9,11,15,12,3,16,4,47,15,26,11,2,15,884,72,11,54,302,472,21,22,18,4,79,12,9204,1673,31,3,6454,154,29,106,16,8,211,69,905,6,3,24,2566,2,6,332,42,296,53,156,34,171,5,19,20,3658,2062,19,107,176,10,9,18,7,4,12,7,8,22,9,14,53,3,15,981,8,13,9,31,9,346,86,104,182,81,99,99,22649,195,120,66,11,47,84,290,77,22,6,14,11,4,2079,51,86
2019-03-25T20:44:13.297Z,42,2382,22,22,15,20,7,9,152,4,2588,17277,5,13,20,13,68,22,4732,5,501,144,5,4,17,396,53,22,6,399,39,4,39,8,19,10065,10,2,2,5945,7,144,5,493,138,43,12,5,6,1317,916,19103,1,2649,4,17,12,50,108,156,21,2,23609,33,1195,19,28,4,41498,12,5372837,16,24,38,999,43,4337,14,4,13,1,1609,7,21,3,11,2904,9,101,2,437,219,8915,380,1139,366,7,23,19,122,5437,1344,50,73,1359,253,5,79,3,1,19,31,211,69,186,22,29,99,29,8,84,4,4,74,1576,79,10,52,138,9,11,15,12,3,16,4,47,15,26,11,2,15,884,72,11,54,302,472,21,22,18,4,79,12,9204,1673,31,3,6454,154,29,106,16,8,211,69,905,6,3,24,2566,2,6,332,42,296,53,156,34,171,5,19,20,3658,2062,19,107,176,10,9,18,7,4,12,7,8,22,9,14,53,3,15,981,8,13,9,31,9,346,86,104,182,81,99,99,22649,195,120,66,11,47,84,290,77,22,6,14,11,4,2079,51,86
2019-03-25T20:49:32.651Z,42,2383,22,22,15,20,7,9,152,4,2589,17291,5,13,20,13,68,22,4733,5,502,144,5,4,17,397,53,22,6,399,39,4,39,8,19,10070,10,2,2,5952,7,144,5,493,139,43,12,5,6,1318,917,19119,1,2649,4,17,12,50,108,156,21,2,23624,33,1196,19,28,4,41542,12,5376641,16,24,38,999,43,4340,14,4,13,1,1610,7,21,3,11,2905,9,101,2,437,219,8924,380,1139,366,7,23,19,122,5443,1345,50,73,1359,253,5,79,3,1,19,31,212,69,186,22,29,99,29,8,84,4,4,74,1578,79,10,52,139,9,11,15,12,3,16,4,47,15,26,11,2,15,884,72,11,54,302,472,21,22,18,4,79,12,9213,1675,31,3,6462,154,29,106,16,8,211,69,905,6,3,24,2571,2,6,332,42,297,53,156,34,171,5,19,20,3658,2062,19,107,176,10,9,18,7,4,12,7,8,22,9,14,53,3,15,981,8,13,9,31,9,347,86,104,182,81,99,99,22672,195,120,67,11,47,84,290,77,22,6,14,11,4,2083,51,86
2019-03-25T20:54:30.705Z,42,2383,22,22,15,20,7,9,152,4,2589,17291,5,13,20,13,68,22,4733,5,502,144,5,4,17,397,53,22,6,399,39,4,39,8,19,10070,10,2,2,5952,7,144,5,493,139,43,12,5,6,1318,917,19119,1,2649,4,17,12,50,108,156,21,2,23624,33,1196,19,28,4,41542,12,5376641,16,24,38,999,43,4340,14,4,13,1,1610,7,21,3,11,2905,9,101,2,437,219,8924,380,1139,366,7,23,19,122,5443,1345,50,73,1359,253,5,79,3,1,19,31,212,69,186,22,29,99,29,8,84,4,4,74,1578,79,10,52,139,9,11,15,12,3,16,4,47,15,26,11,2,15,884,72,11,54,302,472,21,22,18,4,79,12,9213,1675,31,3,6462,154,29,106,16,8,211,69,905,6,3,24,2571,2,6,332,42,297,53,156,34,171,5,19,20,3658,2062,19,107,176,10,9,18,7,4,12,7,8,22,9,14,53,3,15,981,8,13,9,31,9,347,86,104,182,81,99,99,22672,195,120,67,11,47,84,290,77,22,6,14,11,4,2083,51,86
2019-03-25T20:59:28.457Z,42,2383,22,22,15,20,7,9,152,4,2589,17291,5,13,20,13,68,22,4733,5,502,144,5,4,17,397,53,22,6,399,39,4,39,8,19,10070,10,2,2,5952,7,144,5,493,139,43,12,5,6,1318,917,19119,1,2649,4,17,12,50,108,156,21,2,23624,33,1196,19,28,4,41542,12,5376641,16,24,38,999,43,4340,14,4,13,1,1610,7,21,3,11,2905,9,101,2,437,219,8924,380,1139,366,7,23,19,122,5443,1345,50,73,1359,253,5,79,3,1,19,31,212,69,186,22,29,99,29,8,84,4,4,74,1578,79,10,52,139,9,11,15,12,3,16,4,47,15,26,11,2,15,884,72,11,54,302,472,21,22,18,4,79,12,9213,1675,31,3,6462,154,29,106,16,8,211,69,905,6,3,24,2571,2,6,332,42,297,53,156,34,171,5,19,20,3658,2062,19,107,176,10,9,18,7,4,12,7,8,22,9,14,53,3,15,981,8,13,9,31,9,347,86,104,182,81,99,99,22672,195,120,67,11,47,84,290,77,22,6,14,11,4,2083,51,86
2019-03-25T21:04:28.892Z,42,2384,22,22,15,20,7,9,153,4,2593,17312,5,13,20,13,69,22,4739,5,504,144,5,4,17,399,53,22,6,400,39,4,39,8,19,10082,10,2,2,5962,7,144,5,493,139,43,12,5,6,1318,917,19139,1,2654,4,17,12,50,108,156,21,2,23648,33,1196,20,29,4,41586,12,5382241,16,24,38,1000,43,4347,14,4,13,1,1610,7,21,3,11,2906,9,101,2,437,219,8934,380,1139,366,7,23,19,122,5450,1348,50,74,1359,253,5,79,3,2,19,31,212,69,186,23,29,99,29,8,84,4,4,74,1578,79,10,52,139,9,11,15,12,3,16,4,47,15,26,11,2,15,884,72,11,54,302,472,21,22,18,4,79,12,9221,1675,31,3,6474,154,29,106,16,8,211,69,906,6,3,24,2573,2,6,332,42,297,53,156,34,171,5,19,20,3660,2062,19,107,176,10,9,18,7,4,12,7,8,22,9,14,53,3,15,982,8,13,9,31,9,347,86,104,182,82,99,99,22691,195,120,67,11,48,84,290,77,22,6,14,11,4,2084,51,86
2019-03-25T21:09:20.718Z,42,2384,22,22,15,20,7,9,153,4,2593,17321,5,13,20,13,69,22,4741,5,504,144,5,4,17,399,53,22,6,400,39,4,39,8,19,10083,10,2,2,5962,7,144,5,493,139,43,12,5,6,1318,917,19141,1,2655,4,17,12,50,108,156,21,2,23652,33,1196,21,29,4,41590,12,5383421,16,24,38,1000,43,4347,14,4,13,1,1610,7,21,3,11,2906,9,101,2,437,219,8935,380,1139,366,7,23,19,122,5454,1348,50,74,1359,253,5,79,3,2,19,31,212,69,186,23,30,99,29,8,84,4,4,74,1578,79,10,52,139,9,11,15,12,3,17,4,47,15,26,11,2,15,884,72,11,54,302,472,21,22,18,4,79,12,9225,1676,31,3,6476,154,29,106,16,8,211,69,907,6,3,24,2573,2,6,332,42,297,53,156,34,171,5,19,20,3662,2062,19,107,176,10,9,18,7,4,13,7,8,22,9,14,53,3,15,982,8,13,9,31,9,347,86,104,182,82,99,99,22693,195,120,67,11,48,84,290,77,22,6,14,11,4,2084,51,86
2019-03-25T21:14:52.611Z,43,2384,22,22,15,20,7,9,153,4,2594,17335,5,13,20,13,69,22,4744,5,504,144,5,4,17,399,53,22,6,400,39,4,39,8,19,10089,10,2,2,5965,7,144,5,493,140,43,12,5,6,1318,917,19151,1,2655,4,17,12,50,108,156,21,2,23659,33,1197,21,29,4,41605,12,5385464,16,24,38,1000,43,4348,14,4,13,1,1610,7,21,3,11,2906,9,101,2,437,219,8941,382,1139,366,7,23,19,122,5454,1348,50,75,1359,253,5,79,3,2,19,31,212,69,186,23,30,99,29,8,84,4,4,74,1578,79,10,52,139,9,11,15,12,3,17,4,47,15,26,11,2,15,884,72,11,54,303,472,21,22,18,4,79,12,9228,1676,31,3,6480,154,29,106,16,8,211,69,907,6,3,24,2574,2,6,333,42,297,53,156,34,171,5,19,20,3663,2062,19,107,176,10,9,18,7,4,13,7,8,22,9,14,53,3,15,982,8,13,9,31,9,347,86,104,182,82,99,99,22709,195,120,67,11,48,84,290,77,22,6,14,11,4,2085,51,86
2019-03-25T21:19:54.241Z,43,2384,22,22,15,20,7,9,153,4,2594,17343,5,13,20,13,69,22,4744,5,504,144,5,4,17,399,53,22,6,400,39,4,39,8,19,10089,10,2,2,5967,7,144,5,493,140,43,12,5,6,1319,917,19153,1,2655,4,17,12,50,108,156,21,2,23664,33,1197,21,29,4,41612,12,5386655,16,24,38,1001,43,4348,14,4,13,1,1610,7,21,3,11,2906,9,101,2,437,219,8941,382,1139,366,7,23,19,122,5454,1348,50,75,1359,253,5,79,3,2,19,31,212,69,186,23,30,99,29,8,84,4,4,74,1578,79,10,52,139,9,11,15,12,3,17,4,47,15,26,11,2,15,884,72,11,55,304,473,21,22,18,4,79,12,9231,1676,31,3,6481,154,29,106,16,8,211,69,907,6,3,24,2574,2,6,333,42,297,53,156,34,171,5,19,20,3664,2062,19,107,176,10,9,18,7,4,13,7,8,22,9,14,53,3,15,982,8,13,9,31,9,347,86,104,182,82,99,99,22715,195,120,67,11,48,84,290,77,22,6,14,11,4,2085,51,86
2019-03-25T21:24:36.774Z,43,2385,22,22,15,20,7,9,153,4,2594,17356,5,13,20,13,69,22,4746,5,504,144,5,4,17,399,53,22,6,401,39,4,39,8,19,10092,10,2,2,5971,7,144,5,493,140,43,12,5,6,1319,917,19161,1,2655,4,17,12,50,108,156,21,2,23672,33,1198,21,29,4,41627,12,5388293,16,24,38,1001,43,4351,14,4,13,1,1611,7,21,3,11,2907,9,101,2,437,219,8948,382,1140,366,7,23,19,122,5457,1350,50,75,1359,253,5,79,3,2,19,31,212,69,186,23,30,99,29,8,84,4,4,74,1578,79,10,52,139,9,11,15,12,3,17,4,47,15,26,11,2,15,884,72,11,55,305,473,21,22,18,4,79,12,9231,1676,31,3,6485,154,29,107,16,8,211,69,907,6,3,24,2575,2,6,333,42,297,53,156,34,171,5,19,20,3664,2062,19,107,176,10,9,18,7,4,13,7,8,22,9,14,53,3,15,982,8,13,9,31,9,347,86,104,182,82,99,99,22718,195,120,67,11,48,84,290,77,22,6,14,11,4,2085,51,86
2019-03-25T21:29:45.408Z,43,2385,22,22,15,20,7,9,153,4,2594,17360,5,13,20,13,69,22,4746,5,504,144,5,4,17,399,53,22,6,401,39,4,39,8,19,10094,10,2,2,5971,7,144,5,493,140,43,12,5,6,1319,917,19161,1,2655,4,17,12,50,108,156,21,2,23675,33,1198,21,29,4,41629,12,5388852,16,24,38,1001,43,4351,14,4,13,1,1611,7,21,3,11,2907,9,101,2,437,219,8948,382,1140,366,7,23,19,122,5457,1350,50,75,1359,253,5,79,3,2,19,31,212,69,186,23,30,99,29,8,84,4,4,74,1578,79,10,52,139,9,11,15,12,3,17,4,47,15,26,11,2,15,885,72,11,55,305,473,21,22,18,4,79,12,9232,1678,31,3,6486,154,29,107,16,8,211,69,907,6,3,24,2576,2,6,333,42,297,53,156,34,171,5,19,20,3664,2062,19,107,176,10,9,18,7,4,13,7,8,22,9,14,53,3,15,982,8,13,9,31,9,347,86,104,182,82,99,99,22722,195,120,67,11,48,84,290,77,22,6,14,11,4,2085,51,86
2019-03-25T21:34:00.567Z,43,2385,22,22,15,20,7,9,153,4,2595,17374,5,13,20,13,69,22,4748,5,505,144,5,4,17,399,53,22,6,401,39,4,39,8,19,10097,10,2,2,5971,7,145,5,493,140,43,12,5,6,1320,918,19167,1,2655,4,17,12,50,108,156,21,2,23683,33,1198,21,29,4,41643,12,5391017,16,24,38,1002,43,4353,14,4,13,1,1611,7,21,3,11,2907,9,101,2,437,219,8951,382,1141,366,7,23,19,122,5458,1350,50,75,1360,253,5,79,3,2,19,31,212,69,186,23,30,99,29,8,84,4,4,74,1578,79,10,52,139,9,11,15,12,3,17,4,47,15,26,11,2,15,886,72,11,55,305,473,21,22,19,4,79,12,9235,1678,31,3,6491,154,29,107,16,8,211,69,907,6,3,24,2577,2,6,333,42,297,53,156,34,171,5,19,20,3665,2062,19,107,176,10,9,18,7,4,13,7,8,22,9,14,53,3,15,982,8,13,9,31,9,348,86,104,182,82,99,99,22728,195,120,67,11,48,84,290,77,22,6,14,11,4,2086,51,86
2019-03-25T21:39:32.194Z,43,2385,22,22,15,20,7,9,153,4,2595,17376,5,13,20,13,69,22,4748,5,505,144,5,4,17,399,53,22,6,401,39,4,39,8,19,10102,10,2,2,5971,7,145,5,493,140,43,12,5,6,1320,918,19170,1,2655,4,17,12,50,108,156,21,2,23686,33,1198,21,29,4,41645,12,5391490,16,24,38,1003,43,4353,14,4,13,1,1611,7,21,3,11,2907,9,101,2,437,219,8951,382,1142,366,7,23,19,122,5458,1350,50,75,1360,253,5,79,3,2,19,31,212,69,186,23,30,99,29,8,84,4,4,74,1578,79,10,52,139,9,11,15,12,3,17,4,47,15,26,11,2,15,887,72,11,55,306,473,21,22,19,4,79,12,9235,1678,31,3,6491,154,29,107,16,8,211,69,907,6,3,24,2578,2,6,333,42,297,53,156,34,171,5,19,20,3665,2062,19,107,176,10,9,18,7,4,13,7,8,22,9,14,53,3,15,982,8,13,9,31,9,348,86,104,182,82,99,99,22730,195,120,67,11,48,84,290,77,22,6,14,11,4,2086,51,86
2019-03-25T21:44:41.925Z,43,2385,22,22,15,20,7,9,153,4,2595,17376,5,13,20,13,69,22,4748,5,505,144,5,4,17,399,53,22,6,401,39,4,39,8,19,10102,10,2,2,5971,7,145,5,493,140,43,12,5,6,1320,918,19170,1,2655,4,17,12,50,108,156,21,2,23686,33,1198,21,29,4,41645,12,5391490,16,24,38,1003,43,4353,14,4,13,1,1611,7,21,3,11,2907,9,101,2,437,219,8951,382,1142,366,7,23,19,122,5458,1350,50,75,1360,253,5,79,3,2,19,31,212,69,186,23,30,99,29,8,84,4,4,74,1578,79,10,52,139,9,11,15,12,3,17,4,47,15,26,11,2,15,887,72,11,55,306,473,21,22,19,4,79,12,9235,1678,31,3,6491,154,29,107,16,8,211,69,907,6,3,24,2578,2,6,333,42,297,53,156,34,171,5,19,20,3665,2062,19,107,176,10,9,18,7,4,13,7,8,22,9,14,53,3,15,982,8,13,9,31,9,348,86,104,182,82,99,99,22730,195,120,67,11,48,84,290,77,22,6,14,11,4,2086,51,86
